business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
25iE1snCllaN2fCKodDyuQ,Ichiban Buffet,735 N Courtenay Pkwy,Merritt Island,FL,32953,28.3692327,-80.7015594,2.5,29,1,"{'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False'}","Restaurants, Buffets",
Sx0IM4UyHbrRrA6QeulcGQ,Ichiban Buffet,5269 W Irlo Bronson Memorial Hwy,Kissimmee,FL,34746,28.33365349,-81.49461814,3,481,1,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Japanese, Buffets, Chinese, Seafood","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:30-22:30'}"
GU4fAmdCcZDhIoq8kjBw1g,Ichigo Ichie Buffet,3611 S Orlando Dr,Sanford,FL,32773,28.761285,-81.282736,3,72,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""'no'"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True'}","Sushi Bars, Restaurants, Buffets, Chinese, Japanese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
jQjYkev1KJlxyy6qqaWaGA,Izziban Sushi And Korean BBQ,5310 E Colonial Dr,Orlando,FL,32807,28.5537621,-81.3171626,3.5,818,1,"{'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False'}","Barbeque, Sushi Bars, Buffets, Korean, Restaurants","{'Monday': '14:0-0:0', 'Tuesday': '11:30-1:0', 'Wednesday': '11:30-1:0', 'Thursday': '11:30-1:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-1:0'}"
qWMOGUtoOE_h4Uk1_WOe8Q,King Buffet,2157 E Semoran Blvd,Apopka,FL,32703,28.6749493,-81.4714947,2.5,27,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'HasTV': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Chinese, Buffets","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
3oGGAVCSVyS2GTwsl1mi1g,Koywan Hibachi Buffet,"945 W State Rd 436, Ste 1179",Altamonte Springs,FL,32714,28.66748,-81.422879,3,283,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'HappyHour': 'False'}","Japanese, Chinese, Asian Fusion, Restaurants, Sushi Bars, Buffets","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
LKEN4LlImPf0WzaEsjpcdw,La China Blue,3749 S Kirkman Rd,Orlando,FL,32811,28.5041098,-81.4579813,3.5,39,1,"{'Caters': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'HasTV': 'True'}","Restaurants, Seafood, Chinese, Buffets","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-22:0'}"
FqKFcKAFVIHB84zE5J6qCg,La Cita Country Club,777 Country Club Dr,Titusville,FL,32780,28.578183,-80.810843,3,6,1,{'HasTV': 'True'},"American (New), Cafes, Restaurants, Buffets, American (Traditional)","{'Monday': '11:0-15:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '9:0-15:0'}"
MBzso9nI1suMXtSLRkp0lg,Lai Lai Chinese Cuisine & Sushi Bar,"7400 Southland Blvd, Ste 116",Orlando,FL,32809,28.45621093,-81.399667,4,67,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Restaurants, Chinese, Buffets, Sushi Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
I6CqnODnNL8tbco4yC3XcQ,Latitude & Longitude,8701 World Center Drive,Orlando,FL,32821,28.36019732,-81.51113104,4,28,1,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True'}","Buffets, Southern, American (Traditional), Nightlife, Bars, Restaurants","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
Ll06gbfTT-Nk4G_FJjb40A,Lechonera Latina,3806 Curry Ford Rd,Orlando,FL,32806,28.52389784,-81.33692871,3,5,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Buffets, Spanish, Restaurants",
QVQZnByRmO_w_IvzVE0fWA,Mandolin's,2900 Parkway Blvd,Kissimmee,FL,34747,28.3349216,-81.5352539,2.5,12,1,"{'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Buffets, Italian",
fsMX2yJrYuJODzhyG8FqiA,Mei Asian China Buffet,"8255 International Dr, Ste 126",Orlando,FL,32819,28.445546,-81.468694,2,133,1,"{'WiFi': ""'no'"", 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Restaurants, Chinese, Buffets, Sushi Bars","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-0:0', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:30'}"
ZcrkL6bFAqRC1pnALJy5Og,Mikado Japanese Seafood Buffet,"851 S State Rd 434, Ste 1130-1170",Altamonte Springs,FL,32714,28.6443986,-81.41192434,4,335,1,"{'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BYOB': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Corkage': 'True', 'RestaurantsDelivery': 'True'}","Sushi Bars, Seafood, Japanese, Buffets, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '13:0-22:0', 'Saturday': '17:0-22:30', 'Sunday': '13:0-21:30'}"
2x-ITffafTEkLQQu4e_GAQ,Minnie's Silver Screen Dine,351 S Studio Dr,Orlando,FL,32830,28.35748351,-81.55924526,3.5,5,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'Alcohol': ""'full_bar'"", 'WiFi': ""'free'"", 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True'}","Restaurants, Buffets, American (Traditional)",
1IX3hFAxdqKwuyt9oElDpw,Moghul Indian Cuisine,401 N Semoran Blvd,Winter Park,FL,32792,28.6016545,-81.306824,4,280,1,"{'RestaurantsReservations': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'quiet'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Corkage': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOB': 'False', 'DogsAllowed': 'False'}","Restaurants, Soup, Indian, Diners, Buffets","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:45', 'Saturday': '17:0-21:45', 'Sunday': '17:0-21:30'}"
2glp3Ug8GMrAYeP7JftPOA,Nine Spices Hot Pot,5320 S Kirkman Rd,Orlando,FL,32819,28.4848856,-81.45929,4,492,1,"{'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOB': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'Corkage': 'True', 'OutdoorSeating': 'None'}","Chinese, Hot Pot, Soup, Buffets, Restaurants","{'Monday': '16:30-0:0', 'Tuesday': '16:30-0:0', 'Wednesday': '16:30-0:0', 'Thursday': '16:30-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}"
